file_name,abc,all_ratings,arrr,emotional_expression,empathy,hope_and_pe,persuasiveness,verbal_fluency,wau,folder
ZB0910_FIS_Time1_Jackson,3.333333333333333,3.2916666666666665,2.6666666666666665,3.5,3.1666666666666665,3.1666666666666665,3.5,3.6666666666666665,3.333333333333333,Oct2020
ZB0910_FIS_Time1_Luke,4.0,3.6875,3.333333333333333,3.6666666666666665,3.333333333333333,4.0,3.8333333333333335,3.5,3.8333333333333335,Oct2020
AG0914_FIS_Time2_Bethany,3.8333333333333335,3.458333333333333,3.5,3.0,3.8333333333333335,3.1666666666666665,3.1666666666666665,3.8333333333333335,3.333333333333333,Oct2020
AG0914_FIS_Time2_Jackson,3.0,3.3125,3.1666666666666665,3.0,3.5,3.0,3.6666666666666665,4.0,3.1666666666666665,Oct2020
AG0914_FIS_Time2_Jessica,3.1666666666666665,3.4791666666666665,3.333333333333333,3.1666666666666665,3.333333333333333,3.333333333333333,3.6666666666666665,4.0,3.8333333333333335,Oct2020
AG0914_FIS_Time2_John,3.5,3.6041666666666665,4.0,3.1666666666666665,3.5,3.333333333333333,3.8333333333333335,4.0,3.5,Oct2020
AG0914_FIS_Time2_Luke,3.333333333333333,3.270833333333333,3.5,3.0,3.333333333333333,3.1666666666666665,3.333333333333333,3.6666666666666665,2.833333333333333,Oct2020
AG0914_FIS_Time2_Savannah,3.5,3.333333333333333,3.333333333333333,3.333333333333333,2.833333333333333,3.0,3.5,4.0,3.1666666666666665,Oct2020
AJ0603_FIS_Time2_Bethany,3.333333333333333,3.6041666666666665,3.5,3.6666666666666665,3.6666666666666665,3.6666666666666665,3.6666666666666665,3.5,3.8333333333333335,Oct2020
AJ0603_FIS_Time2_Jackson,3.333333333333333,3.4375,2.833333333333333,3.5,3.333333333333333,3.1666666666666665,3.5,4.0,3.8333333333333335,Oct2020
AJ0603_FIS_Time2_Jessica,4.166666666666667,3.8958333333333335,4.0,4.0,3.8333333333333335,3.6666666666666665,3.8333333333333335,3.5,4.166666666666667,Oct2020
AJ0603_FIS_Time2_John,4.0,3.875,4.0,4.0,3.6666666666666665,3.5,4.0,3.8333333333333335,4.0,Oct2020
AJ0603_FIS_Time2_Luke,3.1666666666666665,3.458333333333333,2.833333333333333,3.8333333333333335,3.5,3.1666666666666665,3.5,3.8333333333333335,3.8333333333333335,Oct2020
AJ0603_FIS_Time2_Savannah,3.333333333333333,3.3541666666666665,3.333333333333333,3.333333333333333,3.1666666666666665,3.0,3.5,3.8333333333333335,3.333333333333333,Oct2020
AK0721_FIS_Time2_Bethany,4.333333333333333,4.041666666666667,4.166666666666667,4.0,4.166666666666667,3.8333333333333335,4.0,3.6666666666666665,4.166666666666667,Oct2020
AK0721_FIS_Time2_Jackson,3.6666666666666665,3.875,4.166666666666667,3.8333333333333335,4.166666666666667,3.5,4.0,4.0,3.6666666666666665,Oct2020
AK0721_FIS_Time2_Jessica,3.8333333333333335,3.875,4.0,3.8333333333333335,3.6666666666666665,4.166666666666667,4.0,3.6666666666666665,3.8333333333333335,Oct2020
AK0721_FIS_Time2_John,4.166666666666667,4.041666666666667,4.5,4.0,4.166666666666667,3.6666666666666665,4.0,4.0,3.8333333333333335,Oct2020
AK0721_FIS_Time2_Luke,4.166666666666667,4.270833333333333,4.5,4.0,4.5,4.166666666666667,4.5,4.0,4.333333333333333,Oct2020
AK0721_FIS_Time2_Savannah,3.6666666666666665,3.7916666666666665,4.0,3.8333333333333335,3.8333333333333335,3.5,3.8333333333333335,4.0,3.6666666666666665,Oct2020
AS1031_FIS_Time2_Bethany,3.6666666666666665,3.25,2.333333333333333,4.0,3.6666666666666665,3.0,3.0,2.5,3.8333333333333335,Oct2020
AS1031_FIS_Time2_Jackson,3.0,2.8541666666666665,3.333333333333333,3.5,2.833333333333333,2.5,2.6666666666666665,2.5,2.5,Oct2020
AS1031_FIS_Time2_John,2.6666666666666665,2.8125,2.6666666666666665,3.5,2.6666666666666665,3.1666666666666665,2.5,2.333333333333333,3.0,Oct2020
AS1031_FIS_Time2_Luke,3.6666666666666665,3.1666666666666665,3.1666666666666665,3.8333333333333335,2.833333333333333,3.333333333333333,2.5,2.333333333333333,3.6666666666666665,Oct2020
AS1031_FIS_Time2_Savannah,2.5,2.5,1.8333333333333333,3.5,2.6666666666666665,2.1666666666666665,2.333333333333333,2.0,3.0,Oct2020
BE0223_FIS_Time2_Bethany,4.166666666666667,4.0,4.0,4.166666666666667,4.0,4.0,3.8333333333333335,3.8333333333333335,4.0,Oct2020
BE0223_FIS_Time2_Jackson,3.5,3.5416666666666665,2.6666666666666665,4.0,3.333333333333333,3.6666666666666665,3.6666666666666665,4.0,3.5,Oct2020
BE0223_FIS_Time2_Jessica,4.0,3.7083333333333335,3.5,3.6666666666666665,3.333333333333333,3.6666666666666665,3.8333333333333335,4.0,3.6666666666666665,Oct2020
BE0223_FIS_Time2_John,3.8333333333333335,3.625,3.6666666666666665,4.0,3.333333333333333,3.5,3.5,3.6666666666666665,3.5,Oct2020
BE0223_FIS_Time2_Luke,4.333333333333333,4.083333333333333,4.166666666666667,4.333333333333333,3.8333333333333335,4.0,4.166666666666667,4.0,3.8333333333333335,Oct2020
BE0223_FIS_Time2_Savannah,3.6666666666666665,3.4166666666666665,3.6666666666666665,3.6666666666666665,3.1666666666666665,3.1666666666666665,3.1666666666666665,3.6666666666666665,3.1666666666666665,Oct2020
BK0813_FIS_Time2_Bethany,3.0,2.9375,2.333333333333333,3.1666666666666665,2.833333333333333,3.1666666666666665,2.833333333333333,2.833333333333333,3.333333333333333,Oct2020
BK0813_FIS_Time2_Jackson,3.0,2.833333333333333,2.1666666666666665,3.1666666666666665,3.1666666666666665,3.1666666666666665,2.333333333333333,2.5,3.1666666666666665,Oct2020
BK0813_FIS_Time2_Jessica,3.6666666666666665,3.2916666666666665,3.1666666666666665,3.6666666666666665,3.1666666666666665,3.5,2.833333333333333,2.833333333333333,3.5,Oct2020
BK0813_FIS_Time2_John,3.333333333333333,3.0625,3.0,3.333333333333333,3.333333333333333,3.333333333333333,2.333333333333333,2.6666666666666665,3.1666666666666665,Oct2020
BK0813_FIS_Time2_Luke,2.833333333333333,3.125,3.1666666666666665,3.5,3.0,3.0,3.0,3.0,3.5,Oct2020
BK0813_FIS_Time2_Savannah,3.333333333333333,3.0416666666666665,2.6666666666666665,3.333333333333333,3.1666666666666665,3.1666666666666665,2.6666666666666665,2.833333333333333,3.1666666666666665,Oct2020
BM0616_FIS_Time2_Bethany,3.5,3.0625,2.5,3.333333333333333,2.833333333333333,3.1666666666666665,2.833333333333333,2.833333333333333,3.5,Oct2020
BM0616_FIS_Time2_Jackson,2.833333333333333,2.770833333333333,2.0,3.0,2.833333333333333,3.0,2.5,2.833333333333333,3.1666666666666665,Oct2020
BM0616_FIS_Time2_Jessica,3.5,3.145833333333333,2.833333333333333,3.1666666666666665,3.333333333333333,3.333333333333333,2.833333333333333,2.833333333333333,3.333333333333333,Oct2020
BM0616_FIS_Time2_John,3.0,2.770833333333333,2.5,2.833333333333333,2.833333333333333,3.0,2.333333333333333,2.833333333333333,2.833333333333333,Oct2020
BM0616_FIS_Time2_Luke,3.333333333333333,3.0,3.0,3.0,3.5,3.0,2.5,2.5,3.1666666666666665,Oct2020
BM0616_FIS_Time2_Savannah,3.1666666666666665,2.895833333333333,2.833333333333333,3.0,3.1666666666666665,3.1666666666666665,2.333333333333333,2.333333333333333,3.1666666666666665,Oct2020
BV0706_FIS_Time2_Bethany,2.833333333333333,3.4166666666666665,3.1666666666666665,3.6666666666666665,3.5,3.0,3.5,4.0,3.6666666666666665,Oct2020
BV0706_FIS_Time2_Jackson,3.333333333333333,3.5625,3.5,3.333333333333333,3.6666666666666665,3.1666666666666665,3.8333333333333335,4.166666666666667,3.5,Oct2020
BV0706_FIS_Time2_Jessica,3.1666666666666665,3.458333333333333,3.1666666666666665,3.5,3.5,3.0,3.5,4.166666666666667,3.6666666666666665,Oct2020
BV0706_FIS_Time2_John,3.1666666666666665,3.458333333333333,3.333333333333333,3.5,3.5,3.0,3.5,4.0,3.6666666666666665,Oct2020
BV0706_FIS_Time2_Luke,4.0,4.020833333333333,4.0,3.8333333333333335,4.166666666666667,3.8333333333333335,4.0,4.333333333333333,4.0,Oct2020
BV0706_FIS_Time2_Savannah,3.333333333333333,3.8541666666666665,3.6666666666666665,3.8333333333333335,4.333333333333333,3.333333333333333,4.0,4.166666666666667,4.166666666666667,Oct2020
BY1218_FIS_Time2_Bethany,3.5,3.520833333333333,3.5,3.333333333333333,3.5,3.1666666666666665,3.5,3.6666666666666665,4.0,Oct2020
BY1218_FIS_Time2_Jackson,3.0,3.5,3.333333333333333,3.8333333333333335,3.8333333333333335,3.1666666666666665,3.1666666666666665,3.6666666666666665,4.0,Oct2020
BY1218_FIS_Time2_Jessica,3.6666666666666665,3.5416666666666665,3.0,3.333333333333333,3.5,3.8333333333333335,3.6666666666666665,3.8333333333333335,3.5,Oct2020
BY1218_FIS_Time2_John,2.5,2.770833333333333,2.1666666666666665,3.1666666666666665,2.6666666666666665,2.5,2.833333333333333,3.333333333333333,3.0,Oct2020
BY1218_FIS_Time2_Luke,3.1666666666666665,3.3541666666666665,3.1666666666666665,3.333333333333333,3.333333333333333,3.333333333333333,3.333333333333333,3.6666666666666665,3.5,Oct2020
BY1218_FIS_Time2_Savannah,4.166666666666667,3.7708333333333335,3.6666666666666665,3.333333333333333,4.0,3.8333333333333335,3.6666666666666665,3.8333333333333335,3.6666666666666665,Oct2020
CP0603_FIS_Time2_Bethany,3.333333333333333,3.4375,3.5,3.5,4.0,3.0,3.1666666666666665,3.6666666666666665,3.333333333333333,Oct2020
CP0603_FIS_Time2_Jackson,3.0,3.2916666666666665,2.6666666666666665,3.6666666666666665,3.333333333333333,3.333333333333333,3.333333333333333,4.0,3.0,Oct2020
CP0603_FIS_Time2_Jessica,2.833333333333333,3.145833333333333,3.333333333333333,3.333333333333333,3.1666666666666665,2.6666666666666665,3.5,3.8333333333333335,2.5,Oct2020
CP0603_FIS_Time2_John,2.6666666666666665,3.125,2.5,3.6666666666666665,2.833333333333333,2.833333333333333,3.6666666666666665,4.0,2.833333333333333,Oct2020
CP0603_FIS_Time2_Luke,3.333333333333333,3.458333333333333,3.5,3.5,3.333333333333333,3.1666666666666665,3.6666666666666665,3.8333333333333335,3.333333333333333,Oct2020
CP0603_FIS_Time2_Savannah,3.5,3.6458333333333335,3.6666666666666665,3.6666666666666665,3.6666666666666665,3.5,3.8333333333333335,4.0,3.333333333333333,Oct2020
DG0816_FIS_Time2_Bethany,4.0,3.875,3.6666666666666665,3.8333333333333335,3.8333333333333335,3.8333333333333335,3.8333333333333335,4.166666666666667,3.8333333333333335,Oct2020
DG0816_FIS_Time2_Jackson,3.5,3.6458333333333335,2.5,4.166666666666667,4.0,3.1666666666666665,4.0,4.0,3.8333333333333335,Oct2020
DG0816_FIS_Time2_Jessica,3.5,3.6875,3.5,4.0,3.8333333333333335,3.5,3.6666666666666665,3.6666666666666665,3.8333333333333335,Oct2020
DG0816_FIS_Time2_John,3.5,3.7916666666666665,3.8333333333333335,4.166666666666667,4.0,3.5,3.8333333333333335,3.8333333333333335,3.6666666666666665,Oct2020
DG0816_FIS_Time2_Luke,3.8333333333333335,3.75,3.6666666666666665,4.0,3.6666666666666665,3.8333333333333335,3.8333333333333335,3.5,3.6666666666666665,Oct2020
DG0816_FIS_Time2_Savannah,3.8333333333333335,3.7708333333333335,3.8333333333333335,4.0,3.8333333333333335,3.5,3.8333333333333335,3.8333333333333335,3.5,Oct2020
EB0507_FIS_Time2_Bethany,3.6666666666666665,3.7916666666666665,3.6666666666666665,4.333333333333333,4.0,3.333333333333333,3.6666666666666665,3.6666666666666665,4.0,Oct2020
EB0507_FIS_Time2_Jackson,3.333333333333333,3.5625,4.0,4.166666666666667,3.5,3.0,3.6666666666666665,4.0,2.833333333333333,Oct2020
EB0507_FIS_Time2_Jessica,3.6666666666666665,3.8125,3.333333333333333,4.166666666666667,4.0,3.333333333333333,4.0,4.0,4.0,Oct2020
EB0507_FIS_Time2_John,4.333333333333333,3.9166666666666665,4.0,4.166666666666667,3.8333333333333335,3.333333333333333,3.8333333333333335,4.0,3.8333333333333335,Oct2020
EB0507_FIS_Time2_Luke,4.166666666666667,4.0625,4.0,4.333333333333333,3.8333333333333335,4.0,4.0,4.166666666666667,4.0,Oct2020
EB0507_FIS_Time2_Savannah,3.5,3.75,3.8333333333333335,4.333333333333333,3.6666666666666665,3.1666666666666665,3.8333333333333335,4.0,3.6666666666666665,Oct2020
EB0819_FIS_Time2_Bethany,4.166666666666667,4.125,4.166666666666667,4.0,4.666666666666667,3.6666666666666665,4.166666666666667,4.166666666666667,4.0,Oct2020
EB0819_FIS_Time2_Jackson,3.8333333333333335,3.8333333333333335,4.0,3.8333333333333335,4.0,3.5,4.0,4.0,3.5,Oct2020
EB0819_FIS_Time2_Jessica,3.8333333333333335,3.8333333333333335,3.5,3.6666666666666665,3.8333333333333335,4.0,4.0,4.0,3.8333333333333335,Oct2020
EB0819_FIS_Time2_John,4.166666666666667,4.145833333333333,4.333333333333333,4.0,4.666666666666667,3.8333333333333335,4.166666666666667,4.0,4.0,Oct2020
EB0819_FIS_Time2_Luke,4.5,4.125,4.333333333333333,3.8333333333333335,4.333333333333333,4.0,4.0,4.0,4.0,Oct2020
EB0819_FIS_Time2_Savannah,4.166666666666667,3.8958333333333335,4.0,3.8333333333333335,4.333333333333333,3.5,3.8333333333333335,3.6666666666666665,3.8333333333333335,Oct2020
EH0202_FIS_Time2_Bethany,3.8333333333333335,3.7708333333333335,3.8333333333333335,4.0,3.8333333333333335,3.5,3.5,3.8333333333333335,3.8333333333333335,Oct2020
EH0202_FIS_Time2_Jackson,3.8333333333333335,3.875,4.0,4.166666666666667,3.8333333333333335,3.6666666666666665,3.6666666666666665,4.0,3.8333333333333335,Oct2020
EH0202_FIS_Time2_Jessica,4.0,3.9583333333333335,3.8333333333333335,3.8333333333333335,4.166666666666667,4.0,4.0,4.0,3.8333333333333335,Oct2020
EH0202_FIS_Time2_John,3.333333333333333,3.458333333333333,3.1666666666666665,4.0,3.333333333333333,3.6666666666666665,3.6666666666666665,3.333333333333333,3.1666666666666665,Oct2020
EH0202_FIS_Time2_Luke,4.166666666666667,3.8333333333333335,4.0,4.0,3.5,4.0,4.0,3.5,3.5,Oct2020
EH0202_FIS_Time2_Savannah,4.0,3.75,3.8333333333333335,3.8333333333333335,3.6666666666666665,3.8333333333333335,3.5,3.6666666666666665,3.6666666666666665,Oct2020
EP1117_FIS_Time2_Bethany,3.5,3.7083333333333335,3.1666666666666665,3.8333333333333335,3.5,4.0,4.0,3.6666666666666665,4.0,Oct2020
EP1117_FIS_Time2_Jackson,3.8333333333333335,3.6041666666666665,3.0,4.0,3.0,4.0,4.0,3.1666666666666665,3.8333333333333335,Oct2020
EP1117_FIS_Time2_Jessica,4.5,4.229166666666667,4.0,4.666666666666667,4.333333333333333,4.0,4.166666666666667,3.8333333333333335,4.333333333333333,Oct2020
EP1117_FIS_Time2_Luke,4.166666666666667,4.0625,3.5,4.333333333333333,3.6666666666666665,4.333333333333333,4.166666666666667,4.166666666666667,4.166666666666667,Oct2020
EP1117_FIS_Time2_Savannah,3.8333333333333335,3.9166666666666665,3.333333333333333,4.666666666666667,3.333333333333333,4.333333333333333,4.166666666666667,3.5,4.166666666666667,Oct2020
HV0516_FIS_Time2_Bethany,3.8333333333333335,3.7083333333333335,4.0,3.6666666666666665,3.6666666666666665,3.5,3.8333333333333335,3.6666666666666665,3.5,Oct2020
HV0516_FIS_Time2_Jackson,3.6666666666666665,3.2291666666666665,2.833333333333333,3.5,2.5,3.1666666666666665,3.5,3.8333333333333335,2.833333333333333,Oct2020
HV0516_FIS_Time2_Jessica,4.0,3.75,3.8333333333333335,3.6666666666666665,3.6666666666666665,3.6666666666666665,3.8333333333333335,3.8333333333333335,3.5,Oct2020
HV0516_FIS_Time2_John,3.8333333333333335,3.583333333333333,3.8333333333333335,3.6666666666666665,3.6666666666666665,3.333333333333333,3.333333333333333,3.5,3.5,Oct2020
HV0516_FIS_Time2_Luke,3.8333333333333335,3.3541666666666665,3.333333333333333,3.1666666666666665,2.833333333333333,3.5,3.1666666666666665,3.6666666666666665,3.333333333333333,Oct2020
HV0516_FIS_Time2_Savannah,3.6666666666666665,3.6666666666666665,3.8333333333333335,3.6666666666666665,3.5,3.5,3.8333333333333335,3.6666666666666665,3.6666666666666665,Oct2020
JK0328_FIS_Time2_Bethany,3.1666666666666665,3.4791666666666665,2.6666666666666665,3.8333333333333335,3.5,3.0,3.8333333333333335,4.0,3.8333333333333335,Oct2020
JK0328_FIS_Time2_Jackson,3.333333333333333,3.395833333333333,3.6666666666666665,3.5,3.6666666666666665,3.0,3.333333333333333,3.333333333333333,3.333333333333333,Oct2020
JK0328_FIS_Time2_Jessica,3.0,3.395833333333333,2.833333333333333,3.8333333333333335,3.5,3.0,3.5,4.166666666666667,3.333333333333333,Oct2020
JK0328_FIS_Time2_John,3.5,3.5416666666666665,3.333333333333333,3.6666666666666665,3.333333333333333,3.0,3.6666666666666665,4.0,3.8333333333333335,Oct2020
JK0328_FIS_Time2_Luke,3.333333333333333,3.458333333333333,3.0,3.6666666666666665,3.6666666666666665,3.1666666666666665,3.5,3.6666666666666665,3.6666666666666665,Oct2020
JK0328_FIS_Time2_Savannah,3.1666666666666665,3.5625,3.1666666666666665,3.8333333333333335,4.0,3.0,3.8333333333333335,4.0,3.5,Oct2020
JS0513_FIS_Time2_Bethany,3.6666666666666665,3.75,3.5,3.8333333333333335,3.8333333333333335,3.8333333333333335,4.0,3.6666666666666665,3.6666666666666665,Oct2020
JS0513_FIS_Time2_Jackson,3.5,3.7916666666666665,4.166666666666667,3.6666666666666665,4.0,3.333333333333333,4.166666666666667,4.166666666666667,3.333333333333333,Oct2020
JS0513_FIS_Time2_Jessica,3.6666666666666665,3.75,3.5,3.6666666666666665,3.8333333333333335,3.6666666666666665,3.6666666666666665,4.166666666666667,3.8333333333333335,Oct2020
JS0513_FIS_Time2_John,3.5,3.7708333333333335,4.0,3.6666666666666665,3.8333333333333335,3.5,4.0,4.166666666666667,3.5,Oct2020
JS0513_FIS_Time2_Luke,3.5,3.875,3.8333333333333335,3.8333333333333335,4.0,3.5,4.166666666666667,4.333333333333333,3.8333333333333335,Oct2020
JS0513_FIS_Time2_Savannah,3.6666666666666665,3.8333333333333335,3.6666666666666665,3.8333333333333335,4.0,4.0,4.0,3.6666666666666665,3.8333333333333335,Oct2020
KM0302_FIS_Time2_Jackson,3.5,3.583333333333333,3.6666666666666665,3.8333333333333335,3.8333333333333335,3.1666666666666665,3.6666666666666665,3.333333333333333,3.6666666666666665,Oct2020
KM0302_FIS_Time2_Savannah,3.333333333333333,3.4166666666666665,3.5,3.6666666666666665,3.8333333333333335,3.333333333333333,3.1666666666666665,3.0,3.5,Oct2020
LW0711_FIS_Time2_Bethany,3.5,3.0,2.333333333333333,2.5,2.6666666666666665,3.5,3.0,3.333333333333333,3.1666666666666665,Oct2020
LW0711_FIS_Time2_Jackson,3.1666666666666665,3.0416666666666665,2.5,2.6666666666666665,3.333333333333333,3.0,3.1666666666666665,3.5,3.0,Oct2020
LW0711_FIS_Time2_Jessica,3.5,3.145833333333333,2.833333333333333,2.6666666666666665,3.5,3.0,3.1666666666666665,3.5,3.0,Oct2020
LW0711_FIS_Time2_John,3.333333333333333,3.0625,3.0,2.5,3.0,3.0,3.1666666666666665,3.333333333333333,3.1666666666666665,Oct2020
LW0711_FIS_Time2_Luke,3.8333333333333335,3.5,3.6666666666666665,2.833333333333333,3.5,3.5,3.6666666666666665,3.6666666666666665,3.333333333333333,Oct2020
LW0711_FIS_Time2_Savannah,3.6666666666666665,3.4791666666666665,3.333333333333333,2.833333333333333,3.5,3.5,3.6666666666666665,3.6666666666666665,3.6666666666666665,Oct2020
LY1205_FIS_Time2_Bethany,3.8333333333333335,3.625,3.6666666666666665,3.6666666666666665,3.6666666666666665,3.6666666666666665,3.333333333333333,3.5,3.6666666666666665,Oct2020
LY1205_FIS_Time2_Jackson,3.5,3.2291666666666665,3.333333333333333,3.1666666666666665,3.6666666666666665,3.1666666666666665,2.833333333333333,3.0,3.1666666666666665,Oct2020
LY1205_FIS_Time2_Jessica,3.8333333333333335,3.333333333333333,3.5,3.1666666666666665,3.1666666666666665,3.5,3.1666666666666665,3.0,3.333333333333333,Oct2020
LY1205_FIS_Time2_John,3.5,3.4166666666666665,3.333333333333333,3.5,3.5,3.5,3.1666666666666665,3.333333333333333,3.5,Oct2020
LY1205_FIS_Time2_Luke,3.8333333333333335,3.5,3.333333333333333,3.5,3.5,3.5,3.333333333333333,3.333333333333333,3.6666666666666665,Oct2020
LY1205_FIS_Time2_Savannah,3.5,3.333333333333333,3.6666666666666665,3.1666666666666665,3.6666666666666665,3.333333333333333,3.0,3.0,3.333333333333333,Oct2020
MB1122_FIS_Time2_Bethany,3.6666666666666665,3.583333333333333,3.8333333333333335,3.1666666666666665,3.333333333333333,3.5,3.5,4.0,3.6666666666666665,Oct2020
MB1122_FIS_Time2_Jackson,2.833333333333333,3.083333333333333,2.1666666666666665,3.0,3.333333333333333,3.0,3.6666666666666665,3.8333333333333335,2.833333333333333,Oct2020
MB1122_FIS_Time2_Jessica,3.8333333333333335,3.5625,3.5,3.1666666666666665,3.5,3.5,3.6666666666666665,3.8333333333333335,3.5,Oct2020
MB1122_FIS_Time2_John,3.6666666666666665,3.5,3.333333333333333,3.0,3.6666666666666665,3.333333333333333,3.6666666666666665,4.0,3.333333333333333,Oct2020
MB1122_FIS_Time2_Luke,3.6666666666666665,3.4166666666666665,3.1666666666666665,3.1666666666666665,3.333333333333333,3.333333333333333,3.5,3.6666666666666665,3.5,Oct2020
MB1122_FIS_Time2_Savannah,3.6666666666666665,3.4791666666666665,3.5,3.333333333333333,3.6666666666666665,3.333333333333333,3.333333333333333,3.8333333333333335,3.1666666666666665,Oct2020
MC1107_FIS_Time2_Bethany,3.6666666666666665,3.4791666666666665,2.6666666666666665,3.5,3.1666666666666665,3.333333333333333,3.8333333333333335,4.0,3.6666666666666665,Oct2020
MC1107_FIS_Time2_Jackson,3.0,3.2291666666666665,2.1666666666666665,3.5,3.0,3.0,3.8333333333333335,4.0,3.333333333333333,Oct2020
MC1107_FIS_Time2_Jessica,3.333333333333333,3.458333333333333,3.333333333333333,3.5,3.5,3.333333333333333,3.6666666666666665,4.0,3.0,Oct2020
MC1107_FIS_Time2_John,3.1666666666666665,3.2916666666666665,3.333333333333333,3.5,3.1666666666666665,3.0,3.333333333333333,3.5,3.333333333333333,Oct2020
MC1107_FIS_Time2_Luke,3.333333333333333,3.4791666666666665,3.1666666666666665,3.333333333333333,3.5,3.1666666666666665,3.6666666666666665,4.0,3.6666666666666665,Oct2020
MC1107_FIS_Time2_Savannah,3.5,3.4375,3.6666666666666665,3.333333333333333,3.0,3.1666666666666665,3.6666666666666665,3.8333333333333335,3.333333333333333,Oct2020
MM0923_FIS_Time2_Bethany,3.1666666666666665,3.4791666666666665,2.5,3.8333333333333335,3.8333333333333335,3.1666666666666665,3.5,3.8333333333333335,4.0,Oct2020
MM0923_FIS_Time2_Jackson,3.333333333333333,3.270833333333333,2.1666666666666665,3.8333333333333335,3.333333333333333,3.0,3.5,3.5,3.5,Oct2020
MM0923_FIS_Time2_Jessica,3.6666666666666665,3.3125,2.833333333333333,3.5,2.833333333333333,3.0,3.333333333333333,4.0,3.333333333333333,Oct2020
MM0923_FIS_Time2_John,3.6666666666666665,3.7083333333333335,3.8333333333333335,4.0,4.0,3.0,3.8333333333333335,3.5,3.8333333333333335,Oct2020
MM0923_FIS_Time2_Luke,4.0,3.75,2.5,3.8333333333333335,4.333333333333333,3.333333333333333,4.0,4.0,4.0,Oct2020
MM0923_FIS_Time2_Savannah,3.0,3.4375,3.1666666666666665,3.5,3.6666666666666665,3.0,3.6666666666666665,3.8333333333333335,3.6666666666666665,Oct2020
MS0315_FIS_Time2_Bethany,4.0,3.8125,3.8333333333333335,4.0,3.333333333333333,4.0,3.6666666666666665,4.0,3.6666666666666665,Oct2020
MS0315_FIS_Time2_Jackson,3.8333333333333335,3.8333333333333335,3.8333333333333335,4.0,3.6666666666666665,3.6666666666666665,4.0,4.0,3.6666666666666665,Oct2020
MS0315_FIS_Time2_Jessica,4.0,3.7916666666666665,3.8333333333333335,4.0,3.6666666666666665,3.5,3.6666666666666665,3.8333333333333335,3.8333333333333335,Oct2020
MS0315_FIS_Time2_John,3.6666666666666665,3.5416666666666665,3.1666666666666665,4.166666666666667,3.333333333333333,3.5,3.5,3.5,3.5,Oct2020
MS0315_FIS_Time2_Luke,3.8333333333333335,3.7708333333333335,3.6666666666666665,4.0,3.6666666666666665,3.6666666666666665,3.8333333333333335,3.8333333333333335,3.6666666666666665,Oct2020
MS0315_FIS_Time2_Savannah,3.5,3.5,3.333333333333333,4.166666666666667,3.333333333333333,3.1666666666666665,3.5,3.8333333333333335,3.1666666666666665,Oct2020
NA0515_FIS_Time2_Bethany,3.5,3.208333333333333,3.333333333333333,2.833333333333333,3.5,3.0,3.1666666666666665,3.0,3.333333333333333,Oct2020
NA0515_FIS_Time2_Jackson,2.833333333333333,2.9166666666666665,2.6666666666666665,2.833333333333333,2.833333333333333,2.6666666666666665,2.833333333333333,3.5,3.1666666666666665,Oct2020
NA0515_FIS_Time2_Jessica,2.5,2.895833333333333,2.833333333333333,2.833333333333333,3.0,2.833333333333333,2.833333333333333,3.333333333333333,3.0,Oct2020
NA0515_FIS_Time2_John,3.0,3.0625,3.333333333333333,3.0,2.6666666666666665,3.0,3.0,3.1666666666666665,3.333333333333333,Oct2020
NA0515_FIS_Time2_Luke,2.6666666666666665,2.9791666666666665,3.0,3.0,2.6666666666666665,2.833333333333333,3.1666666666666665,3.6666666666666665,2.833333333333333,Oct2020
NA0515_FIS_Time2_Savannah,2.6666666666666665,2.8541666666666665,3.333333333333333,2.833333333333333,3.0,2.1666666666666665,2.833333333333333,3.1666666666666665,2.833333333333333,Oct2020
RL0702_FIS_Time2_Bethany,3.5,3.3541666666666665,3.333333333333333,3.333333333333333,2.6666666666666665,3.1666666666666665,3.6666666666666665,4.166666666666667,3.0,Oct2020
RL0702_FIS_Time2_Jackson,3.5,3.4791666666666665,3.8333333333333335,3.333333333333333,3.5,3.0,3.6666666666666665,3.8333333333333335,3.1666666666666665,Oct2020
RL0702_FIS_Time2_Jessica,3.1666666666666665,3.3541666666666665,3.1666666666666665,3.333333333333333,3.333333333333333,3.1666666666666665,3.333333333333333,4.0,3.333333333333333,Oct2020
RL0702_FIS_Time2_John,3.333333333333333,3.25,3.1666666666666665,3.1666666666666665,2.833333333333333,3.0,3.5,3.8333333333333335,3.1666666666666665,Oct2020
RL0702_FIS_Time2_Luke,3.1666666666666665,3.4791666666666665,3.5,3.5,3.333333333333333,3.1666666666666665,3.6666666666666665,4.0,3.5,Oct2020
RL0702_FIS_Time2_Savannah,3.0,3.3125,2.833333333333333,3.333333333333333,3.5,2.833333333333333,3.5,4.0,3.5,Oct2020
RM0605_FIS_Time2_Bethany,3.5,3.333333333333333,2.833333333333333,3.8333333333333335,2.6666666666666665,3.333333333333333,3.1666666666666665,3.8333333333333335,3.5,Oct2020
RM0605_FIS_Time2_Jessica,4.0,3.7291666666666665,3.8333333333333335,3.5,3.333333333333333,3.6666666666666665,3.8333333333333335,4.0,3.6666666666666665,Oct2020
RM0605_FIS_Time2_John,2.833333333333333,3.0,2.333333333333333,3.5,2.6666666666666665,3.0,3.333333333333333,3.6666666666666665,2.6666666666666665,Oct2020
